요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
아드망의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 72, 903호 (화정동, 케이탑리츠 화정빌딩)",031-938-7454,,42396,1,0,126.8310953,37.633603800000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQxIyQ4OSQ0NjEwMDIjNjEjJDEjJDQjJDgz
아름다운피부과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화신로272번길 58, 영프라자빌딩 404호 (화정동)",031-979-6061,,35576,1,1,126.8321555,37.633627500000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ5OSQyNjEyMjIjODEjJDEjJDYjJDgz
아이엘소아청소년과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 50, 반석프라자 3층 302호 (화정동)",031-971-3020,,34857,1,0,126.83069930000001,37.631664499999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQ2MiQyNjEyMjIjNTEjJDEjJDIjJDgz
아트라인외과의원,의원,경기,고양덕양구,지축동,"경기도 고양시 덕양구 지축1로 73, 403,404호 (지축동)",02-6012-0717,,44838,1,0,126.91476299999999,37.6490954,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDgjJDgz
어울림의원,의원,경기,고양덕양구,주교동,"경기도 고양시 덕양구 호국로 803, 2층 (주교동, 세창아파트)",031-962-5275,,43287,1,0,126.8371015,37.657856600000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz
엔젤스피부과의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 꽃마을로 4, 고양향동 퍼스트타워 4층 408호 (향동동)",02-2138-3348,https://angels-skin.com,45726,1,1,126.89241370000001,37.598934399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ3MiQyNjE0ODEjNDEjJDEjJDgjJDgz
연세가족사랑의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 백양로 71, 202호 (화정동, 삼라마이다스빌)",031-819-7575,,37261,1,0,126.8335379,37.6320768,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQxIyQzIyQ3MiQzNjE0ODEjODEjJDEjJDYjJDgz
연세누리소아청소년과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 중앙로 628, 3층 303호 (화정동)",031-979-5145,,41655,3,0,126.8289315,37.627551400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQyIyQzIyQwMCQzNjEyMjIjNTEjJDEjJDYjJDgz
연세다안피부과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화정로 53-1, 글로리아빌딩 205호 (화정동)",031-994-3322,,44413,1,1,126.8323997,37.635459699999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ2MiQyNjE0ODEjNTEjJDEjJDYjJDgz
연세드림의원,의원,경기,고양덕양구,도내동,"경기도 고양시 덕양구 도래울로 103, 404호 (도내동, 대영프라자)",031-965-7512,,42241,1,0,126.8712499,37.634841199999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQ3IyQxMyQzNjEwMDIjODEjJDEjJDYjJDgz
연세맘스그린여성의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 무원로6번길 20, M타워 5층 504,505호 (행신동)",031-938-3070,,43633,1,0,126.8337193,37.6134488,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQyIyQzIyQwMCQyNjE0ODEjODEjJDEjJDYjJDgz
연세메디소아청소년과의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 지축로 62, 아인시티 501~503호 (지축동)",02-2619-3773,,44244,1,0,126.91498780000001,37.649543299999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ3MiQzNjEwMDIjNTEjJDEjJDYjJDgz
연세본정형외과의원,의원,경기,고양덕양구,동산동,"경기도 고양시 덕양구 동세로 19, 2층 (동산동, 메디프라자)",02-371-1110,,41509,1,0,126.88635240000001,37.644565399999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
연세사랑꽃소아과의원,의원,경기,고양덕양구,토당동,"경기도 고양시 덕양구 토당로 52, 301호 (토당동, 능곡역프라자)",031-979-9717,,38796,2,0,126.8206131,37.620503200000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQyIyQzIyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz
연세삼성의원,의원,경기,고양덕양구,원흥동,"경기도 고양시 덕양구 권율대로 672, 308호 (원흥동)",031-963-8868,,43404,1,0,126.8741742,37.649865499999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ5OSQzNjEyMjIjNTEjJDEjJDYjJDgz
연세선내과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 76, 303,305,306호 (화정동, 대감빌딩)",031-970-7585,,41949,1,0,126.8311696,37.633903599999996,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQzNjE4MzIjODEjJDEjJDIjJDgz
연세열린의원,의원,경기,고양덕양구,지축동,"경기도 고양시 덕양구 지축1로 39, 401호 (지축동)",02-381-1073,,44700,1,0,126.9146782,37.648809399999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjE0ODEjNjEjJDEjJDAjJDgz
연세영림의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 서정마을로 5, 2층 (행신동, 행신프라자)",031-971-8575,,40639,1,0,126.8469766,37.618380500000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ2MiQyNjE0ODEjODEjJDEjJDIjJDgz
연세참마취통증의학과의원,의원,경기,고양덕양구,고양동,"경기도 고양시 덕양구 혜음로 21, 3층 (고양동)",031-963-7581,,42254,1,0,126.90160229999999,37.702545999999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz
연세탑비뇨의학과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화신로260번길 57, 요진타워 602-2호, 603호, 604호, 605호 (화정동)",031-8073-8585,,45602,1,0,126.8327834,37.633592899999996,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNTEjJDEjJDYjJDgz
연세편안의원,의원,경기,고양덕양구,성사동,"경기도 고양시 덕양구 고양대로 1365, 1층 일부호 (성사동)",031-962-5087,,42944,1,0,126.83598259999999,37.654986399999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ1IyQ4MiQzNjE0ODEjNzEjJDEjJDgjJDgz
연세하나로내과의원,의원,경기,고양덕양구,주교동,"경기도 고양시 덕양구 호국로 787, 원당메디컬프라자 5층 501~506호 (주교동)",031-963-1004,,45630,1,0,126.8358092,37.656624200000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz
예피부과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화정로 47, 3층 310, 311, 312호 (화정동, 동원텔)",031-965-6345,,42794,1,1,126.8313998,37.635155599999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ3OSQyNjE4MzIjNDEjJDEjJDQjJDgz
우아한피부과의원,의원,경기,고양덕양구,삼송동,"경기도 고양시 덕양구 동송로 61, 2층 (삼송동)",02-6956-0530,,44649,5,5,126.8955335,37.652004699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz
원당성모내과의원,의원,경기,고양덕양구,성사동,"경기도 고양시 덕양구 고양대로 1415, C507~C512호 (성사동)",031-962-9110,,46052,1,0,126.8416043,37.6537437,JDU4MTI3MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz
원흥수내과의원,의원,경기,고양덕양구,원흥동,"경기도 고양시 덕양구 권율대로 685, SIB타워 5층 506~509호 (원흥동)",031-965-9050,,43914,1,0,126.87405459999999,37.651202699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ5MiQyNjEwMDIjNjEjJDEjJDQjJDgz
유민내과의원,의원,경기,고양덕양구,삼송동,"경기도 고양시 덕양구 삼송로 94-22, 신성프라자 301호 (삼송동)",02-353-1191,,43208,2,0,126.8841003,37.650338300000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ5IyQ4MiQzNjEyMjIjNDEjJDEjJDQjJDgz
윤내과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 행신로 151, 3층 (행신동, 양일빌딩)",031-974-2273,,35102,1,0,126.83202009999999,37.619431400000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEyMjIjODEjJDEjJDYjJDgz
은평연세정형외과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 중앙로 450, 403호 (행신동, 명성프라자)",031-972-1155,,40112,1,0,126.8455531,37.618438099999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQxIyQ3IyQ3MiQyNjE4MzIjNjEjJDEjJDQjJDgz
이끌림의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충장로 134, 407호 (행신동, 아이프라자)",031-972-0281,,39433,1,0,126.8349888,37.6244151,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNTEjJDEjJDIjJDgz
이승희한건수의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 220, 201,202,203호 (화정동, 달빛마을 부영상가)",031-968-0971,,35306,2,0,126.83472980000001,37.646457699999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQxMyQ0NjEwMDIjNjEjJDEjJDAjJDgz
이준각가정의학과의원,의원,경기,고양덕양구,삼송동,"경기도 고양시 덕양구 동송로 69, 2층 (삼송동)",02-353-8253,,43269,1,0,126.89524729999999,37.652629400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQzIyQ2MiQyNjEyMjIjODEjJDEjJDYjJDgz
임마누엘피부과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 중앙로 554, 4층 405,406호 (행신동, 희성프라자)",031-973-7711,,37725,3,2,126.8358968,37.6237134,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQ3OSQyNjEyMjIjNjEjJDEjJDAjJDgz
임스내과의원,의원,경기,고양덕양구,관산동,"경기도 고양시 덕양구 통일로 760, 301호 (관산동, 더퍼스트프라임상가)",031-969-3858,,37694,2,0,126.86609660000001,37.687901199999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQ2MiQzNjE4MzIjNjEjJDEjJDAjJDgz
정민내과의원,의원,경기,고양덕양구,성사동,"경기도 고양시 덕양구 호국로 851, 2층 (성사동)",031-963-6100,,40189,1,0,126.8406344,37.660890799999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNDEjJDEjJDQjJDgz
조명득의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 용현로53번길 49, (행신동)",031-970-3838,,34129,1,0,126.83450689999999,37.618886799999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQ3IyQwMCQyNjE0ODEjNTEjJDEjJDIjJDgz
조양현산부인과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화신로272번길 58, 408호 (화정동, 영프라자)",031-971-5501,,35654,1,0,126.8321555,37.633627500000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQ5IyQwMCQzNjEyMjIjNDEjJDEjJDQjJDgz
중앙의원,의원,경기,고양덕양구,관산동,"경기도 고양시 덕양구 통일로 795, (관산동)",031-964-6111,,33922,1,0,126.8621859,37.688465000000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQ1IyQ5MiQyNjE4MzIjNTEjJDEjJDYjJDgz
지인마취통증의학과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화정로 65-1, 3층 일부호 (화정동, 우리프라자)",031-965-8855,,42425,2,0,126.83317049999999,37.635368800000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQyIyQ5IyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz
지축다나이비인후과의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 지축로 56, 성산타워 301, 401~404호 (지축동)",02-381-7595,,44845,2,0,126.91432210000001,37.649783499999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQ3IyQ3MiQyNjEyMjIjNTEjJDEjJDYjJDgz
지축다시봄날의원,의원,경기,고양덕양구,지축동,"경기도 고양시 덕양구 지축1로 39, 지축프라자 403~406호 (지축동)",02-2088-5544,https://jc.springdayclinic.com/,44641,1,0,126.9145965,37.648786200000004,JDU4MTI3MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjODEjJDEjJDIjJDgz
지축이엠365의원,의원,경기,고양덕양구,지축동,"경기도 고양시 덕양구 지축1로 73, 지축 JS스퀘어 501~504, 506호 (지축동)",02-371-0911,,45530,1,0,126.91476299999999,37.6490954,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ2MiQyNjE0ODEjNjEjJDEjJDQjJDgz
진세진산부인과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화정로 47, 203,204-2호 (화정동, 동원텔)",031-811-7361,,40744,1,0,126.831434,37.635163800000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3MiQyNjE4MzIjODEjJDEjJDIjJDgz
청담고운선의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 72, 케이탑리츠 화정빌딩 403호 (화정동)",031-973-7771,,39874,1,0,126.8310953,37.633603800000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzQxIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDQjJDgz
청담우리의원,의원,경기,고양덕양구,내유동,"경기도 고양시 덕양구 유산길 3, (내유동)",031-963-6444,,42111,1,0,126.8436432,37.725541800000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzExIyQxIyQzIyQ2MiQyNjEwMDIjNTEjJDEjJDYjJDgz
최병문피부과의원,의원,경기,고양덕양구,주교동,"경기도 고양시 덕양구 호국로 787, 원당메디컬프라자 301호 (주교동)",031-965-5800,http://,33546,1,1,126.8358092,37.656624200000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDYjJDgz
코스메디의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 무원로 63, 306호 (행신동, 서광라이프상가)",031-972-6525,,35087,1,0,126.8305345,37.6184485,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjEyMjIjODEjJDEjJDYjJDgz
코지안이비인후과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충장로 126, 2(일부)층 (행신동)",031-994-7546,,45358,2,0,126.8343319,37.623778700000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ1IyQxMyQyNjE0ODEjNTEjJDEjJDIjJDgz
키즈원소아청소년과의원,의원,경기,고양덕양구,도내동,"경기도 고양시 덕양구 도래울로 104, 402호 (도내동, KB골든타워)",031-963-0050,,42381,1,0,126.8719741,37.634393299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ4MiQzNjEyMjIjODEjJDEjJDIjJDgz
키즈힐소아청소년과의원,의원,경기,고양덕양구,향동동,"경기도 고양시 덕양구 향기로 14, 정성프라자 304호 (향동동)",02-3159-7576,,43829,1,0,126.8872258,37.594084100000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQxIyQ2MiQyNjEyMjIjNjEjJDEjJDQjJDgz
타임이비인후과의원,의원,경기,고양덕양구,관산동,"경기도 고양시 덕양구 통일로 760, 307, 308호 (관산동, 더퍼스트프라임)",031-963-1089,,42324,1,0,126.86609660000001,37.687901199999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4MiQyNjE4MzIjNzEjJDEjJDgjJDgz
타토아의원,의원,경기,고양덕양구,삼송동,"경기도 고양시 덕양구 동송로 69, 가동 203호 (삼송동)",02-371-0221,,44684,1,0,126.89524729999999,37.652629400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz
퓨어드림의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 꽃마을로 42, 향동 센트럴타워 4층 402,403,404호 (향동동)",02-6956-5285,,45259,1,0,126.89148040000001,37.6009399,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxOTYxIzUxIyQxIyQxIyQ3OSQyNjEyMjIjNTEjJDEjJDYjJDgz
필립비뇨기과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화정로 53-1, 304호 (화정동, 글로리아빌딩)",031-965-3775,,37168,1,0,126.8323997,37.635459699999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE0ODEjODEjJDEjJDIjJDgz
하얀나라피부과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 76, 5층 (화정동, 대감빌딩)",031-972-4333,http://www.white365.co.kr,37662,1,1,126.8311696,37.633903599999996,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDQjJDgz
한종학내과의원,의원,경기,고양덕양구,고양동,"경기도 고양시 덕양구 혜음로 30, 2층 (고양동, 삼성아파트상가)",031-963-7919,,38210,1,0,126.9025269,37.702924699999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzMxIyQxIyQ3IyQ3MiQzNjE0ODEjNDEjJDEjJDgjJDgz
해피라인의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화신로260번길 66, 5층 (화정동, 한빛 하이죤)",1599-5811,,40346,1,0,126.8334309,37.633667099999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ1IyQ4OSQyNjE4MzIjODEjJDEjJDIjJDgz
햇빛가정의학과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 중앙로472번길 79, 1층 (행신동)",031-972-8911,,40162,1,0,126.8439961,37.622590000000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ3OSQzNjEwMDIjNDEjJDEjJDgjJDgz
햇살소아청소년과의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 지축로 86, 304,305호 (지축동)",02-381-7512,,44796,2,0,126.9174088,37.648781800000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzMxIyQxIyQzIyQ4MiQzNjEyMjIjNzEjJDEjJDgjJDgz
행신그린의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 중앙로 478, 행신미원프라자 201,206,207호 (행신동)",031-979-1116,,45250,1,0,126.8426901,37.619449699999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQ4OSQyNjEyMjIjODEjJDEjJDIjJDgz
행신늘편한내과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충장로 126, 행신스퀘어 3층 301,302,303호 (행신동)",031-819-8270,,44397,3,0,126.8343319,37.623778700000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ5OSQyNjEwMDIjNzEjJDEjJDgjJDgz
행신애플소아청소년과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 무원로6번길 20, M타워 203호 (행신동)",031-972-3119,,43717,1,0,126.8337193,37.6134488,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ5OSQ0NjE0ODEjNTEjJDEjJDYjJDgz
행신연세내과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충경로 52, 302호 (행신동, 남정씨티프라자)",031-970-7999,,38107,1,0,126.8353627,37.615234700000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQ1IyQ4OSQyNjEwMDIjODEjJDEjJDIjJDgz
행신조은의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충장로 150, (행신동, 롯데마트 고양점2층)",031-971-3385,,41072,1,0,126.8361639,37.625196299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQxIyQ2MiQzNjEwMDIjNTEjJDEjJDIjJDgz
행신중앙의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충경로 87, 32,33,34호 (행신동, 소만마을7단지상가)",031-938-0022,,39945,1,0,126.839488,37.6156851,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzIxIyQxIyQ1IyQwMyQyNjEwMDIjNzEjJDEjJDgjJDgz
향동365정형외과의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 꽃마을로 4, 퍼스트타워 5층 504~506호 (향동동)",02-3158-3650,,44281,1,0,126.89241370000001,37.598934399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ5MiQyNjE4MzIjNzEjJDEjJDgjJDgz
향동드림내과의원,의원,경기,고양덕양구,,"경기도 고양시 덕양구 꽃마을로 4, 퍼스트타워 4층 401~403호 (향동동)",02-3159-7588,,44281,2,0,126.89241370000001,37.598934399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzUxIyQxIyQ1IyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz
향동미라클의원,의원,경기,고양덕양구,향동동,"경기도 고양시 덕양구 향기로 60, 아주리센스타플라자 B104,B105,102,103,104,302,304,404,501호 (향동동)",02-3158-6663,,45596,1,0,126.8924873,37.595388800000002,JDU4MTI3MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNjEjJDEjJDQjJDgz
헤아린피부과의원,의원,경기,고양덕양구,행신동,"경기도 고양시 덕양구 충장로 126, 2층 일부(204,205)호 (행신동)",031-994-7507,,45419,1,1,126.8343319,37.623778700000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQ5IyQwMyQzNjEyMjIjNDEjJDEjJDgjJDgz
화정벌의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화정로 53, 704~706호 (화정동, 새롬프라자)",031-967-2248,,39539,1,0,126.8319146,37.6351911,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzQxIyQxIyQ3IyQ5OSQyNjEwMDIjNTEjJDEjJDIjJDgz
화정본정형외과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화신로272번길 58, 영프라자빌딩 5층 501~504호 (화정동)",031-974-7587,,43497,2,0,126.8321555,37.633627500000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzQxIyQxIyQ3IyQxMyQyNjEyMjIjODEjJDEjJDIjJDgz
화정퍼스트내과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화신로260번길 57, 요진타워 501호 (화정동)",031-815-8800,,44039,4,0,126.8327834,37.633592899999996,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzIxIyQxIyQ5IyQwMyQyNjE0ODEjNDEjJDEjJDgjJDgz
화정하늘정형외과의원,의원,경기,고양덕양구,화정동,"경기도 고양시 덕양구 화중로 32-31, 효원빌딩 2층 (화정동)",031-994-7471,,45289,1,0,126.83196460000001,37.630115699999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQxIyQ4MiQzNjE0ODEjNTEjJDEjJDIjJDgz
365엠씨의원,의원,경기,고양일산동구,장항동,"경기도 고양시 일산동구 정발산로 43-20, (장항동, 센트럴프라자 808~809호)",031-902-3653,http://www.365mc.co.kr,39330,1,0,126.773416,37.658406399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzIxIyQxIyQ5IyQ5OSQzNjE4MzIjNDEjJDEjJDgjJDgz
강의원,의원,경기,고양일산동구,장항동,"경기도 고양시 일산동구 중앙로1275번길 38-10, 209호 (장항동, 우림로데오스위트)",031-919-2568,http://www.drkang4u.com,35591,1,0,126.77095989999999,37.659946300000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQ1IyQwMyQyNjEyMjIjNDEjJDEjJDgjJDgz
고양메디컬의원,의원,경기,고양일산동구,설문동,"경기도 고양시 일산동구 고봉로 795, 2층 (설문동)",031-819-7500,,44063,3,0,126.7951554,37.725929499999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz
고은미래의원,의원,경기,고양일산동구,풍동,"경기도 고양시 일산동구 숲속마을로 22, 진넥스 블루오션 2층 (풍동)",031-903-7600,,44511,1,0,126.80078930000001,37.667319300000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjODEjJDEjJDIjJDgz
김영숙피부과의원,의원,경기,고양일산동구,백석동,"경기도 고양시 일산동구 중앙로 1124, 상가동 2층 207~209호 (백석동, 흰돌마을1단지아파트)",031-901-3133,http://www.skinkim.net,36738,3,3,126.782724,37.647888999999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQxMyQyNjEwMDIjODEjJDEjJDYjJDgz
