등급,요양기관명,시도,시군구,전화,홈페이지,후크,문의폼,카카오채널,방침페이지,HTTP,점검일
2,삼성산부인과의원,경기,김포시,031-997-3575,http://www.petiteclinic.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,월드베스트의원,경기,김포시,031-981-7599,http://www.ldsm.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,해날피부과의원,경기,김포시,031-986-2475,http://www.hnskin.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,권오윤내과의원,경기,남양주시,031-571-8745,http://www.koy570.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,http://www.koy570.co.kr/#,200,2026-08-06
2,다시봄날의원,경기,남양주시,031-522-5265,https://map.naver.com/p/entry/place/2018729972?placePath=/home?entry=plt&amp;from=map&amp;fromPanelNum=1&amp;add,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,덕소엔비의원,경기,남양주시,577-3933,http://nbcare.co.kr/,푸터 카피라이트 2016 — 방치 인상,0,,https://nbcare.co.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,덕소탑내과의원,경기,남양주시,031-522-4713,https://dstopim.com/,개인정보처리방침 없음,0,,,200,2026-08-06
2,미앤느여성의원,경기,남양주시,031-576-2840,http://www.miennewoman.co.kr/,HTTPS 미설정(http로만 접속) / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2016 — 방치 인상,0,O,http://www.miennewoman.co.kr/bbs/register.php,200,2026-08-06
2,별내초록내과의원,경기,남양주시,557-5588,https://choroknephro.mycafe24.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,3,,,200,2026-08-06
2,뷰티온의원 별내점,경기,남양주시,031-529-0904,https://byeolnae.beautyon.co.kr/intro,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,1,,https://byeolnae.beautyon.co.kr/privacy,200,2026-08-06
2,연세스타의원,경기,남양주시,031-529-6565,http://blog.naver.com/teafree,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,해성산부인과의원,경기,동두천시,031-868-0868,http://www.hsclinic.net/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2017 — 방치 인상,4,O,https://hsclinic.net:53415/kwa-private_info,200,2026-08-06
2,미래신경과의원,경기,부천소사구,032-664-9944,http://www.healthybrain.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,연세해맑은소아청소년과의원,경기,부천소사구,032-342-5199,http://ysped.myds.me/,개인정보처리방침 없음,0,,,200,2026-08-06
2,의료법인운천의료재단메디홀스의원,경기,부천소사구,032-343-4114,http://www.medihols.co.kr/,HTTPS 미설정(http로만 접속),0,,http://www.medihols.co.kr/bbs/register.php,200,2026-08-06
2,젤나의원,경기,부천소사구,032-661-7533,http://jelna.clinics.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,하얀미의원,경기,부천소사구,032-342-7553,http://www.whitemi.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,1,,,200,2026-08-06
2,마디성모정형외과의원,경기,부천오정구,032-715-8383,http://msos.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,javascript:OpenMemberPrivate();,200,2026-08-06
2,아이비의원,경기,부천오정구,032-671-4475,http://www.ibplastic.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2015 — 방치 인상,0,,http://www.ibplastic.co.kr/main.php?m1=member&m2=private,200,2026-08-06
2,가톨릭외과의원,경기,부천원미구,032-654-6661,http://www.catholicclinic.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,,,200,2026-08-06
2,경인의원,경기,부천원미구,032-326-1843,http://kiss1843.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,0,,https://xn--289asev69ei3a.com/%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EC%B2%98%EB%A6%AC%EB%B0%A9%EC%B9%A8,200,2026-08-06
2,더성형외과의원,경기,부천원미구,032-322-5512,http://www.theps.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음 / 푸터 카피라이트 2018 — 방치 인상,0,O,,200,2026-08-06
2,더피부과의원,경기,부천원미구,032-324-0067,http://t-skin.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,O,,200,2026-08-06
2,백피부과의원,경기,부천원미구,032-325-3535,http://skindr.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,부천아이스피부과의원,경기,부천원미구,032-323-0567,http://www.wellsclinic.co.kr/,viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2020 — 방치 인상,1,O,https://www.wellsclinic.co.kr/etc/privacy.php,200,2026-08-06
2,비너스의원,경기,부천원미구,032-322-4845,http://myvenus.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 푸터 카피라이트 2008 — 방치 인상,5,O,https://myvenus.co.kr/privacy,200,2026-08-06
2,아름다운의료생활협동조합아름다운s의원,경기,부천원미구,032-614-3344,http://www.beautyss.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2015 — 방치 인상,0,,http://www.beautyss.kr/sub00_04.php,200,2026-08-06
2,이룸피부과의원,경기,부천원미구,032-611-7700,http://irumskin.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,차앤박피부과의원,경기,부천원미구,032-325-7733,http://www.cnpskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://www.cnpskin.com/pc/cnp/terms/privacy-notice.html,200,2026-08-06
2,체미안의원,경기,부천원미구,032-217-4824,http://www.4824.co.kr/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,탑비뇨기과의원,경기,부천원미구,032-324-9696,http://www.top75.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,4,,http://www.top75.co.kr/membership/privacy.htm,200,2026-08-06
2,포엘산부인과의원,경기,부천원미구,032-345-3004,http://www.drcha.kr/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,0,O,http://www.drcha.kr/shop_info/privacy.htm,200,2026-08-06
2,하얀나라피부과의원,경기,부천원미구,032-324-5577,http://www.hanacli.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,1,,,200,2026-08-06
2,21세기미금의원,경기,성남분당구,717-9111,http://www.clinic21c.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,노블정형외과의원,경기,성남분당구,031-896-7575,http://www.nobleos.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,1,O,http://www.nobleos.com/shop_info/privacy.htm,200,2026-08-06
2,노블클래식의원,경기,성남분당구,707-7930,http://www.nobleclassic.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,0,,https://nobleclassic.com/?privacy=terms&tabIdx=0,200,2026-08-06
2,늘샤인 의원,경기,성남분당구,031-778-7889,http://alwaysshineclinic.com/,HTTPS 미설정(http로만 접속),2,O,javascript:;,200,2026-08-06
2,늘푸른산부인과의원,경기,성남분당구,031-719-1004,http://www.nulpureun.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,,,200,2026-08-06
2,다나이비인후과의원,경기,성남분당구,719-5665,http://www.danaent.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,더나은성형외과의원,경기,성남분당구,031-000-0000,https://www.thenaps.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,0,,https://www.thenaps.co.kr/?mode=privacy,200,2026-08-06
2,로즈피부과의원,경기,성남분당구,031-714-9970,http://www.roseclinic.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,0,,https://www.roseclinic.kr/2024/content/privacy.html,200,2026-08-06
2,링클스탑의원,경기,성남분당구,031-706-0015,http://wrinklestop.co.kr/,HTTPS 미설정(http로만 접속),1,O,http://wrinklestop.co.kr/privacy.php,200,2026-08-06
2,맨유비뇨기과의원,경기,성남분당구,031-622-1313,http://blog.naver.com/manyou5855,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,메이저피부과의원,경기,성남분당구,031-705-7345,http://www.majorskin.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,미래이비인후과의원,경기,성남분당구,031-696-7582,http://entmirae.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,베스탑비뇨기과의원,경기,성남분당구,031-782-4333,http://www.bestopclinic.com/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생 / 푸터 카피라이트 2019 — 방치 인상,2,,http://www.bestopclinic.com/?mode=privacy,200,2026-08-06
2,분당맥스웰의원,경기,성남분당구,031-717-5824,http://bundang.maxwellhair.com/,개인정보처리방침 없음,0,,,200,2026-08-06
2,분당연세비뇨의학과의원,경기,성남분당구,031-706-8292,http://www.yselimuro.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,javascript:;,200,2026-08-06
2,분당연합의원,경기,성남분당구,031-709-0848,http://lovefm.drline.net/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,javascript:;,200,2026-08-06
2,분당예쁨주의쁨의원,경기,성남분당구,031-703-3010,https://www.ppeum10.com/new/main/main.php?,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 푸터 카피라이트 2018 — 방치 인상,2,,https://www.ppeum10.com/member/privacy.php,200,2026-08-06
2,분당현피부과의원,경기,성남분당구,031-717-4770,http://www.bundanghyun.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,비타민의원,경기,성남분당구,031-8017-0281,http://www.vitaminclinic.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,1,O,http://www.vitaminclinic.kr/new2013/jmmember/rule.php,200,2026-08-06
2,삼성항외과의원,경기,성남분당구,031-714-6588,http://www.cpsc.co.kr/,HTTPS 미설정(http로만 접속) / 모바일 가로스크롤 발생,0,,http://www.cpsc.co.kr/Module/Common/PopupPrivate_001.asp,200,2026-08-06
2,서울미피부과의원,경기,성남분당구,031-706-1998,http://www.seoulmi.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,서울비뇨의학과의원,경기,성남분당구,031-607-7200,http://www.uroseoul.com/intro/clinic_04.jsp,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,심덕택피부과의원,경기,성남분당구,716-1353,http://www.goldskin.co.kr/,HTTPS 미설정(http로만 접속) / 개인정보처리방침 없음,0,,,200,2026-08-06
2,씨앤피차앤박피부과의원,경기,성남분당구,031-709-7229,http://www.cnpskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://www.cnpskin.com/pc/cnp/terms/privacy-notice.html,200,2026-08-06
2,아이로피부과의원,경기,성남분당구,031-8016-1675,http://www.airoskin.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,에스앤유피부과의원,경기,성남분당구,714-0808,http://www.snuskin.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,에이엔에이내과의원,경기,성남분당구,704-2121,http://www.allergycure.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,연세두리소아청소년과의원,경기,성남분당구,031-714-5775,http://www.ysdoory.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,1,,"javascript:void(window.open('personal.php','%EA%B0%9C%EC%9D%B8%EC%A0%95%EB%B3%B4%EB%B3%B4%ED%98%B8%EC%A0%95%EC%B1%85' ,' width=420,height=535 '  ))",200,2026-08-06
2,연세미피부과의원,경기,성남분당구,715-8188,http://www.miskin.co.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생 / 개인정보처리방침 없음,1,,,200,2026-08-06
2,오월의아침피부과의원,경기,성남분당구,031-717-5207,http://www.maymorning.kr/,HTTPS 미설정(http로만 접속),0,O,http://www.maymorning.kr/bbs/content.php?co_id=privacy,200,2026-08-06
2,이유미산부인과의원,경기,성남분당구,783-8770,http://www.ymiz.com/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,정자씨앤피차앤박피부과의원,경기,성남분당구,031-715-0061,http://www.cnpskin.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 모바일 가로스크롤 발생,2,O,https://www.cnpskin.com/pc/cnp/terms/privacy-notice.html,200,2026-08-06
2,탑비뇨기과의원,경기,성남분당구,031-781-7575,http://www.topuro.co.kr/index.asp,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응,0,,http://www.topuro.co.kr/index.asp#,200,2026-08-06
2,파워비뇨의학과의원,경기,성남분당구,031-609-9988,https://powerurology.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨,2,O,https://powerurology.com/?mode=privacy,200,2026-08-06
2,펄피부과의원,경기,성남분당구,031-703-3733,http://www.pearlclinic.co.kr/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 푸터 카피라이트 2015 — 방치 인상,0,,https://www.pearlclinic.co.kr/?mid=privacy&pn=30&sn=1,200,2026-08-06
2,해피닥터의원,경기,성남분당구,031-704-0008,http://www.happydoctor.co.kr/,HTTPS 미설정(http로만 접속),2,O,http://www.happydoctor.co.kr/content/privacy,200,2026-08-06
2,닥터스팟여성의원,경기,성남수정구,031-606-8879,https://xn--3j1bq21ag3kv0b.com/,tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / 개인정보처리방침 없음,0,,,200,2026-08-06
2,닥터케이의원,경기,성남수정구,031-757-3773,http://www.bodydoctor.kr/,HTTPS 미설정(http로만 접속) / tel: 링크 없음 — 휴대폰에서 전화 연결 안 됨 / viewport 없음 — 모바일 미대응 / 개인정보처리방침 없음,0,,,200,2026-08-06
