요양기관명,종별,시도,시군구,읍면동,주소,전화번호,홈페이지,개설일자,총의사수,피부과전문의수,좌표X,좌표Y,요양기호
에스필의원,의원,경기,구리시,인창동,"경기도 구리시 건원대로 3, 3층 (인창동)",514-7700,http://www.s-feelclinic.co.kr,41176,2,0,127.1406637,37.601410600000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDIjJDgz
유로진남성비뇨기과의원,의원,경기,구리시,인창동,"경기도 구리시 경춘로 249, 604호 (인창동, 동원플레이스테이션)",031-551-0070,http://www.urogynguri.co.kr,40968,1,0,127.1427103,37.602075499999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNDEjJDEjJDgjJDgz
이기쁨내과의원,의원,경기,구리시,토평동,"경기도 구리시 이문안로 128, 9차 204호 (토평동, 새롬프라자)",031-566-7533,www.joymedi.com/,37526,1,0,127.1456049,37.591106099999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ2MiQzNjEyMjIjNTEjJDEjJDIjJDgz
조셉의원,의원,경기,구리시,인창동,"경기도 구리시 경춘로 229, 401호 (인창동, 쌍용타워)",031-557-5500,http://blog.daum.net/japsc,34204,1,0,127.14072609999999,37.601149300000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQ5MiQzNjE0ODEjNDEjJDEjJDgjJDgz
조형도내과의원,의원,경기,구리시,교문동,"경기도 구리시 경춘로 163, 4층 (교문동, 구리노블하임오피스텔)",031-565-9053,http://www.chdkidney.co.kr/index.asp,38776,2,0,127.1334509,37.600993699999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQxIyQwMyQ0NjE0ODEjNTEjJDEjJDYjJDgz
건강드림내과영상의학과의원,의원,경기,군포시,산본동,"경기도 군포시 산본천로 56, 센트로 601 오피스텔 301,308,309호 (산본동)",031-340-7897,www.healthdream75.com,45293,2,0,126.9299949,37.360409500000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNDEjJDEjJDQjJDgz
김국민의원,의원,경기,군포시,산본동,"경기도 군포시 금산로 98, 3층 (산본동)",031-392-9001,http://www.man-power.co.kr/sub01/sub01_0403.php,42439,1,0,126.9369655,37.370714900000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQyIyQxIyQwMCQzNjEyMjIjNjEjJDEjJDgjJDgz
두리이비인후과의원,의원,경기,군포시,산본동,"경기도 군포시 산본천로 43-6, 2층 (산본동, 한숲스포츠센터)",031-397-7577,http://www.cjdoori.com,39114,2,0,126.92820260000001,37.360669799999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzMxIyQyIyQzIyQwMCQzNjE0ODEjNDEjJDEjJDgjJDgz
산본맑은신경과의원,의원,경기,군포시,산본동,"경기도 군포시 산본로323번길 13, 군포상가 301,302,303,304호 (산본동)",031-396-3323,https://sbclearneuro.imweb.me,45512,2,0,126.9327102,37.358881799999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4OSQyNjEwMDIjNDEjJDEjJDgjJDgz
산본외과의원,의원,경기,군포시,산본동,"경기도 군포시 산본천로199번길 5, 2층 (산본동)",031-397-8130,http://www.sanbons.co.kr/,35219,1,0,126.93944279999999,37.370756499999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQxMyQzNjE0ODEjNzEjJDEjJDgjJDgz
아름다운피부과의원,의원,경기,군포시,산본동,"경기도 군포시 산본로323번길 16-26, 5층 (산본동, 겨울1(국민은행빌딩))",031-395-7600,http://www.areumskin.com,40221,6,4,126.93178159999999,37.359987099999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQwMyQyNjE0ODEjODEjJDEjJDYjJDgz
연세속시원의원,의원,경기,군포시,금정동,"경기도 군포시 번영로 502, (금정동, 역사상가 301,307,311,313,314,315,316,405호)",031-392-3090,http://www.yesmed.or.kr/index.asp,34185,3,0,126.9334185,37.357605,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ4MiQzNjEwMDIjNTEjJDEjJDYjJDgz
연세피부과의원,의원,경기,군포시,산본동,"경기도 군포시 산본천로 62, 405호 (산본동, 인베스텔)",031-343-2420,http://www.skinyonsei.co.kr/,38042,1,1,126.9304786,37.360568299999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ4MiQyNjEwMDIjNjEjJDEjJDQjJDgz
연세항맥외과의원,의원,경기,군포시,당동,"경기도 군포시 군포로 470, 경림빌딩 201,202,203,204,401호 (당동)",031-393-3305,www.hangmac.net/,32799,2,0,126.9441238,37.348177200000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ3MiQyNjEyMjIjNjEjJDEjJDgjJDgz
예지미의원,의원,경기,군포시,산본동,"경기도 군포시 산본로323번길 15, 504∼506호 (산본동, 동산상가)",031-395-2300,http://blog.naver.com/sanbonyjm,40752,1,0,126.93225870000001,37.3586387,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQ3MiQyNjEyMjIjNDEjJDEjJDQjJDgz
오라클피부과의원,의원,경기,군포시,산본동,"경기도 군포시 산본천로 56, 센트로 601 오피스텔 407-1호 (산본동)",031-398-1931,http://www.dfskin.co.kr/,35394,1,1,126.9299949,37.360409500000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQwMyQyNjEwMDIjNjEjJDEjJDAjJDgz
김포해밝은의원,의원,경기,김포시,감정동,"경기도 김포시 중봉로 9, 주연메디칼 3,4,5층 (감정동)",031-981-0672,http://www.urosun.co.kr,37561,3,0,126.6971415,37.623320300000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxMzUxIzQxIyQxIyQ3IyQ3MiQzNjE0ODEjNTEjJDEjJDYjJDgz
라임비뇨기과의원,의원,경기,김포시,장기동,"경기도 김포시 김포한강4로 113, 603호 (장기동, 신한프라자)",031-986-7511,www.kimpo-lime.com/,40427,1,0,126.6683697,37.643944900000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQxIyQ3IyQ4MiQzNjEwMDIjNjEjJDEjJDgjJDgz
미소가인피부과의원,의원,경기,김포시,사우동,"경기도 김포시 사우중로 51, 메가라인 3층 303,304호 (사우동)",031-989-5071,http://www.misogain.co.kr/intro/kimpo/map.jsp,39904,3,2,126.7188201,37.619746399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ5OSQzNjE4MzIjNTEjJDEjJDYjJDgz
봄소아청소년과의원,의원,경기,김포시,장기동,"경기도 김포시 김포한강1로51번길 12, 3층 (장기동, 동서메디칼빌딩)",031-987-7502,http://www.bomped.com/,39773,1,0,126.667706,37.643647100000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ4MiQ0NjE0ODEjODEjJDEjJDIjJDgz
블리비의원,의원,경기,김포시,,"경기도 김포시 김포한강4로 531, 401~404호 (구래동)",1833-7886,http://www.velyb.kr,45217,3,0,126.6248969,37.6455901,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz
삼성산부인과의원,의원,경기,김포시,걸포동,"경기도 김포시 걸포2로 21, 파인스타메디칼 301,303호 (걸포동)",031-997-3575,http://www.petiteclinic.com/,37715,1,0,126.70488899999999,37.632494999999999,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQxMyQzNjE4MzIjODEjJDEjJDIjJDgz
연세산부인과의원,의원,경기,김포시,통진읍,"경기도 김포시 통진읍 김포대로2230번길 14-1, (2층)",031-988-3575,http://,36797,1,0,126.59895210000001,37.690499600000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQzIyQ4MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
월드베스트의원,의원,경기,김포시,장기동,"경기도 김포시 김포한강4로 125, 501~503호 (장기동, 월드타워)",031-981-7599,http://www.ldsm.co.kr,39877,1,0,126.6670912,37.644704300000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQwMyQzNjE0ODEjNDEjJDEjJDgjJDgz
하이이비인후과의원,의원,경기,김포시,장기동,"경기도 김포시 김포한강2로 222, 대영메디칼 아카데미 301,302,303호 (장기동)",031-985-3117,http://blog.daum.net/pearch,41337,2,0,126.6610517,37.645395899999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQ3IyQwMyQyNjEwMDIjNTEjJDEjJDYjJDgz
해날피부과의원,의원,경기,김포시,장기동,"경기도 김포시 김포한강4로 117, 503호 (장기동, 홍우프라자)",031-986-2475,http://www.hnskin.co.kr,41387,1,1,126.667992,37.644179800000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzIxIyQxIyQxIyQ3MiQyNjE0ODEjNDEjJDEjJDQjJDgz
권오윤내과의원,의원,경기,남양주시,퇴계원면,"경기도 남양주시 퇴계원읍 퇴계원로46번길 1, (퇴계원면)",031-571-8745,www.koy570.co.kr/,34493,1,0,127.14194809999999,37.6505139,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQ1IyQxMyQzNjEwMDIjNjEjJDEjJDgjJDgz
김란산부인과의원,의원,경기,남양주시,와부읍,"경기도 남양주시 와부읍 덕소로97번길 2, 4층 (동산빌딩)",031-521-0035,http://k-ran.co.kr,36209,1,0,127.21247219999999,37.585471599999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzExIyQxIyQ3IyQxMyQ0NjE0ODEjNjEjJDEjJDgjJDgz
다산우리내과의원,의원,경기,남양주시,다산동,"경기도 남양주시 다산중앙로123번길 21-7, 신해센트럴타워Ⅰ 201~204호 (다산동)",031-555-2119,https://www.dasanwoori.com,45434,2,0,127.1517293,37.622841000000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3OSQyNjE0ODEjNDEjJDEjJDQjJDgz
다시봄날의원,의원,경기,남양주시,호평동,"경기도 남양주시 늘을2로 26, 메인시네마타워 5층 505호 (호평동)",031-522-5265,https://map.naver.com/p/entry/place/2018729972?placePath=/home?entry=plt&amp;from=map&amp;fromPanelNum=1&amp;add,45929,1,0,127.2441115,37.6550783,JDU4MTI3MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDgjJDgz
덕소엔비의원,의원,경기,남양주시,와부읍,"경기도 남양주시 와부읍 덕소로 93, 5층 (희빌딩)",577-3933,http://nbcare.co.kr,40199,3,0,127.2124202,37.585859999999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQxIyQ2MiQ0NjE0ODEjNjEjJDEjJDQjJDgz
덕소탑내과의원,의원,경기,남양주시,와부읍,"경기도 남양주시 와부읍 덕소로97번길 9, 일신프라자 3층 301호",031-522-4713,https://dstopim.com/,45834,3,0,127.2132956,37.586151999999998,JDU4MTI3MSM1MSMkMiMkOCMkMDAkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNTEjJDEjJDIjJDgz
라라봄소아청소년과의원,의원,경기,남양주시,다산동,"경기도 남양주시 다산지금로 142, 대길프라자 2층 203호 (다산동)",031-568-7870,www.lalavom.com,43536,1,0,127.1734709,37.600291499999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMTkxIzUxIyQxIyQxIyQ3MiQyNjEwMDIjNzEjJDEjJDgjJDgz
미애로의원,의원,경기,남양주시,호평동,"경기도 남양주시 늘을2로 25, 503호 (호평동, 메인시네마타워)",031-511-9090,http://www.miaeron.com/,40098,1,0,127.2441115,37.6550783,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzQxIyQyIyQ3IyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz
미앤느여성의원,의원,경기,남양주시,와부읍,"경기도 남양주시 와부읍 덕소로 93, 7층 (희빌딩)",031-576-2840,http://www.miennewoman.co.kr,40434,1,0,127.2124202,37.585859999999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ2MiQzNjEwMDIjNDEjJDEjJDgjJDgz
별내초록내과의원,의원,경기,남양주시,별내동,"경기도 남양주시 별내중앙로 34, 7층 (별내동)",557-5588,https://choroknephro.mycafe24.com/,43417,1,0,127.1254038,37.646161900000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQxMyQzNjE0ODEjODEjJDEjJDIjJDgz
뷰티온의원 별내점,의원,경기,남양주시,별내동,"경기도 남양주시 별내중앙로 24, 이레타워 1002,1003호 (별내동)",031-529-0904,https://byeolnae.beautyon.co.kr/intro,45559,1,0,127.1262479,37.645456699999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQ3IyQ5MiQzNjEyMjIjNjEjJDEjJDgjJDgz
연세스타의원,의원,경기,남양주시,별내동,"경기도 남양주시 별내5로 189-130, 상가동 208,209호 (별내동, 별내우미린스타포레)",031-529-6565,http://blog.naver.com/teafree,43987,3,0,127.13166080000001,37.665271799999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQzIyQxMyQzNjE4MzIjNDEjJDEjJDQjJDgz
이종원비뇨기과의원,의원,경기,남양주시,화도읍,"경기도 남양주시 화도읍 마석중앙로 73, 3층 301호 (에스엘빌딩)",031-593-1983,http://,35914,1,0,127.3080877,37.652281799999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzQxIyQxIyQ3IyQwMyQyNjE4MzIjNDEjJDEjJDgjJDgz
중앙내과의원,의원,경기,남양주시,화도읍,"경기도 남양주시 화도읍 비룡로 62, 404호 (중앙프라자)",031-593-8273,www.jungangclinic.com/,38656,1,0,127.3021177,37.657530299999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMTkxIzMxIyQxIyQ3IyQ5OSQyNjE4MzIjNjEjJDEjJDgjJDgz
호평성모마취통증의학과의원,의원,경기,남양주시,호평동,"경기도 남양주시 늘을2로 26, 305호 (호평동, 호평메인시네마타워)",031-592-0505,http://www.painhair.co.kr/,40639,1,0,127.2441115,37.6550783,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz
이은종내과의원,의원,경기,동두천시,지행동,"경기도 동두천시 중앙로 112, 502호 (지행동, 메인프라자)",031-862-8700,www.leeej.com/,37083,2,0,127.0525009,37.891473900000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzMxIyQxIyQ3IyQ5MiQ0NjEwMDIjNzEjJDEjJDgjJDgz
조은비뇨기과의원,의원,경기,동두천시,지행동,"경기도 동두천시 지행로 59, 401호 (지행동, M클리닉센터)",031-864-1711,http://,38489,1,0,127.0537856,37.892697099999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ4OSQyNjEyMjIjNjEjJDEjJDAjJDgz
하나의원,의원,경기,동두천시,생연동,"경기도 동두천시 중앙로 267-1, 4층 (생연동, 가나프라자)",031-868-1275,www.hananpclinic.co.kr/,36893,1,0,127.0537708,37.905452500000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz
해성산부인과의원,의원,경기,동두천시,생연동,"경기도 동두천시 정장로 34, (생연동)",031-868-0868,www.hsclinic.net/,35174,3,0,127.05451770000001,37.904056699999998,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxMzUxIzUxIyQxIyQxIyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz
동안미의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 240-1, 3층 (심곡본동)",032-668-8297,http://donganmi.co.kr/,40990,1,0,126.7821522,37.482911600000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzUxIyQxIyQxIyQ2MiQzNjE4MzIjNTEjJDEjJDIjJDgz
미래신경과의원,의원,경기,부천소사구,송내동,"경기도 부천시 소사구 송내대로 38, 4,5층 (송내동)",032-664-9944,http://www.healthybrain.co.kr/,37291,1,0,126.7538088,37.487025199999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzMxIyQxIyQzIyQ3MiQ0NjEwMDIjNDEjJDEjJDgjJDgz
부천연합의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로216번길 27, (심곡본동, 나노테마타운)",032-611-4075,http://blog.daum.net/rlatjgud,40686,1,0,126.7796694,37.482074400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQ5IyQwMyQyNjEyMjIjNjEjJDEjJDQjJDgz
연세해맑은소아청소년과의원,의원,경기,부천소사구,범박동,"경기도 부천시 소사구 범안로 117, 411호 (범박동, 현대리치모아)",032-342-5199,http://ysped.myds.me/,38805,2,0,126.80962769999999,37.471248099999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzUxIyQxIyQ1IyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz
의료법인운천의료재단메디홀스의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 567, (괴안동)",032-343-4114,www.medihols.co.kr/,37128,2,0,126.8176431,37.487055300000002,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzQxIyQxIyQ3IyQ4MiQyNjEwMDIjNDEjJDEjJDgjJDgz
임병욱내과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 소사동로 82, 302호 (소사본동, 센트럴프라자)",032-349-0075,http://www.limsclinic.co.kr/index.asp,39539,1,0,126.8039563,37.473209400000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQxIyQzIyQxMyQyNjE0ODEjNjEjJDEjJDQjJDgz
제이드산부인과의원,의원,경기,부천소사구,옥길동,"경기도 부천시 소사구 옥길로 111, 드림탑프라자 4층 3호 (옥길동)",032-342-1001,https://jade-women&apos;sclinic.com,45622,1,0,126.8218423,37.467106399999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNTEjJDEjJDIjJDgz
젤나의원,의원,경기,부천소사구,심곡본동,"경기도 부천시 소사구 경인로 216-1, 2층 (심곡본동)",032-661-7533,http://jelna.clinics.kr,45121,2,0,126.7795539,37.483083399999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzExIyQxIyQzIyQ3MiQzNjE0ODEjNzEjJDEjJDgjJDgz
하얀미의원,의원,경기,부천소사구,괴안동,"경기도 부천시 소사구 경인로 511, 역곡유림빌딩 401호 (괴안동)",032-342-7553,http://www.whitemi.co.kr/,39426,1,0,126.81190429999999,37.484704100000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQ1IyQ3OSQzNjEyMjIjNDEjJDEjJDgjJDgz
현민숙소아과의원,의원,경기,부천소사구,소사본동,"경기도 부천시 소사구 은성로 82, 2층일부층,3층일부층 (소사본동)",032-346-6344,http://www.ewhabimanclinic.kr/,37223,1,0,126.7996285,37.475011799999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzUxIyQxIyQ1IyQ4MiQzNjE4MzIjNTEjJDEjJDIjJDgz
마디성모정형외과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 삼작로 391, (원종동)",032-715-8383,http://msos.co.kr,40827,1,0,126.8052132,37.5200143,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQ0NjEwMDIjNjEjJDEjJDgjJDgz
베스트가정의학과의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 697, MG새마을금고빌딩 201호 (원종동)",032-677-7582,http://,38404,1,0,126.80451530000001,37.518354299999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzIxIyQxIyQ1IyQ3OSQyNjE0ODEjODEjJDEjJDIjJDgz
아이비의원,의원,경기,부천오정구,원종동,"경기도 부천시 오정구 소사로 748, 3층 (원종동, 성연빌딩)",032-671-4475,http://www.ibplastic.co.kr/,39959,1,0,126.80511989999999,37.522626500000001,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzExIyQyIyQzIyQwMCQyNjEyMjIjODEjJDEjJDIjJDgz
차앤윤산부인과의원,의원,경기,부천오정구,고강동,"경기도 부천시 오정구 역곡로 470, 유진프라자 5층 (고강동)",032-672-5600,http://www.ny-clinic.co.kr/,39196,1,0,126.8163423,37.526546600000003,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzIxIyQxIyQxIyQwMyQyNjEyMjIjNTEjJDEjJDIjJDgz
가톨릭외과의원,의원,경기,부천원미구,심곡동,"경기도 부천시 원미구 부흥로 440, (심곡동)",032-654-6661,http://www.catholicclinic.co.kr/,33404,1,0,126.7881118,37.487401800000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxMTkxIzUxIyQxIyQ1IyQ5MiQzNjEyMjIjNjEjJDEjJDAjJDgz
경인의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 길주로 219, 208호 (중동, 드림빌딩)",032-326-1843,http://kiss1843.com,31887,1,0,126.76680090000001,37.504767600000001,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkMzgxOTYxIzUxIyQxIyQxIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz
더성형외과의원,의원,경기,부천원미구,상동,"경기도 부천시 원미구 길주로 91, 3층 301,302호 (상동, 비잔티움)",032-322-5512,http://www.theps.co.kr,38644,1,0,126.7525984,37.506288699999999,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz
더유스의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 길주로 183, 영라이프빌딩 601호,602호 (중동)",032-322-4875,http://lime-orange.com/urology/main.php,41305,1,0,126.76296480000001,37.505282800000003,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzExIyQyIyQzIyQwMCQzNjEwMDIjODEjJDEjJDIjJDgz
더피부과의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 신흥로 226, 빈센트타워 4층 전체 (중동)",032-324-0067,http://t-skin.co.kr/,40570,4,4,126.7764225,37.503836399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ1IyQ5OSQzNjEwMDIjNjEjJDEjJDAjJDgz
백피부과의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 신흥로 228, 501호 (중동, 메디타워)",032-325-3535,http://skindr.co.kr,35566,4,3,126.7763597,37.5040902,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxOTYxIzIxIyQxIyQ1IyQ3MiQ0NjE0ODEjNjEjJDEjJDAjJDgz
부천아이스피부과의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 신흥로 226, 8층 (중동, 빈센트타워)",032-323-0567,http://www.wellsclinic.co.kr,39294,2,2,126.7764225,37.503836399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzIxIyQxIyQxIyQwMyQ0NjE0ODEjNDEjJDEjJDgjJDgz
비너스의원,의원,경기,부천원미구,상동,"경기도 부천시 원미구 상동로 105, 302,303호 (상동, 현해프라자)",032-322-4845,http://myvenus.co.kr,39560,1,0,126.7527977,37.506695899999997,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNTgxOTYxIzUxIyQxIyQxIyQ5MiQzNjEwMDIjODEjJDEjJDIjJDgz
사단법인누가참의원,의원,경기,부천원미구,심곡동,"경기도 부천시 원미구 신흥로 79, 1,2,3,4,5층 (심곡동)",032-665-2100,http://www.bestnuga.com,39602,1,0,126.777368,37.490806399999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMTkxIzIxIyQxIyQ5IyQ4OSQzNjE4MzIjNDEjJDEjJDQjJDgz
아름다운의료생활협동조합아름다운s의원,의원,경기,부천원미구,심곡동,"경기도 부천시 원미구 부천로 19, 부천빌딩 301호 (심곡동)",032-614-3344,http://www.beautyss.kr,39477,0,0,126.7828854,37.4861152,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQxIyQ3IyQ2MiQyNjEwMDIjNDEjJDEjJDgjJDgz
우리들가정의원,의원,경기,부천원미구,역곡동,"경기도 부천시 원미구 지봉로121번길 6, 202호 (역곡동)",032-342-0147,http://www.our-clinic.co.kr,38439,1,0,126.8125641,37.488911899999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjODEjJDEjJDYjJDgz
이룸피부과의원,의원,경기,부천원미구,심곡동,"경기도 부천시 원미구 부일로 472, (심곡동)",032-611-7700,http://irumskin.co.kr/,41197,1,1,126.7825325,37.485689100000002,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNDgxMzUxIzExIyQxIyQzIyQ3MiQyNjE4MzIjNDEjJDEjJDgjJDgz
제너리스의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 길주로 262, 이안 더 클래식 201,202호 (중동)",032-323-7577,http://www.bc.generless.com,45454,1,0,126.77143959999999,37.503036199999997,JDU4MTI3MSM1MSMkMiMkMCMkMDAkNTgxOTYxIzMxIyQxIyQzIyQ3MiQyNjE0ODEjNjEjJDEjJDgjJDgz
제이스의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 석천로177번길 39, 2층 (중동, 미라클타워)",032-511-0258,http://,41458,1,0,126.76064820000001,37.5033557,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxNzAyIzMxIyQyIyQzIyQwMCQzNjE4MzIjNjEjJDEjJDgjJDgz
주의원,의원,경기,부천원미구,역곡동,"경기도 부천시 원미구 부일로 753, 304호 (역곡동, 로하스타워)",032-206-7600,http://,38845,1,0,126.8132719,37.486648799999998,JDU4MTI3MSM1MSMkMiMkMCMkMDAkMzgxOTYxIzExIyQxIyQzIyQ4MiQyNjE4MzIjNTEjJDEjJDIjJDgz
중동서울외과의원,의원,경기,부천원미구,중동,"경기도 부천시 원미구 신흥로 228, 602호 (중동, 메디타워)",032-323-7781,http://www.chizil1004.co.kr,36861,1,0,126.7763597,37.5040902,JDQ4MTYyMiM1MSMkMiMkMCMkMDAkNDgxNzAyIzExIyQxIyQ3IyQ4MiQyNjE0ODEjNjEjJDEjJDAjJDgz
